league,season,team,matches_played,goals_for,goals_against,wins,draws,losses,points,gf_per_game,ga_per_game,gd_per_game,pts_per_game,win_rate,draw_rate,loss_rate,build_up_speed,build_up_passing,chance_creation_passing,chance_creation_crossing,chance_creation_shooting,defense_pressure,defense_aggression,defense_width,cluster
Spain LIGA BBVA,2012/2013,Atlético Madrid,38,65,31,23,7,8,76,1.7105263157894737,0.8157894736842105,0.8947368421052632,2.0,0.6052631578947368,0.1842105263157894,0.2105263157894736,57.0,50.0,61.0,62.0,49.0,49.0,42.0,52.0,1.0
Spain LIGA BBVA,2012/2013,CA Osasuna,38,33,50,10,9,19,39,0.868421052631579,1.3157894736842106,-0.4473684210526316,1.0263157894736843,0.2631578947368421,0.2368421052631578,0.5,38.0,52.0,55.0,59.0,54.0,47.0,52.0,69.0,1.0
Spain LIGA BBVA,2012/2013,FC Barcelona,38,115,40,32,4,2,100,3.026315789473684,1.0526315789473684,1.973684210526316,2.631578947368421,0.8421052631578947,0.1052631578947368,0.0526315789473684,36.0,51.0,36.0,49.0,56.0,61.0,65.0,65.0,0.0
Spain LIGA BBVA,2012/2013,Getafe CF,38,43,57,13,8,17,47,1.131578947368421,1.5,-0.3684210526315789,1.236842105263158,0.3421052631578947,0.2105263157894736,0.4473684210526316,34.0,38.0,55.0,39.0,49.0,43.0,42.0,49.0,0.0
Spain LIGA BBVA,2012/2013,Granada CF,38,37,54,11,9,18,42,0.9736842105263158,1.4210526315789471,-0.4473684210526316,1.105263157894737,0.2894736842105263,0.2368421052631578,0.4736842105263157,57.0,59.0,61.0,63.0,51.0,48.0,45.0,62.0,1.0
Spain LIGA BBVA,2012/2013,Levante UD,38,40,57,12,10,16,46,1.0526315789473684,1.5,-0.4473684210526316,1.2105263157894737,0.3157894736842105,0.2631578947368421,0.4210526315789473,62.0,65.0,71.0,42.0,65.0,36.0,33.0,42.0,2.0
Spain LIGA BBVA,2012/2013,Málaga CF,38,53,50,16,9,13,57,1.394736842105263,1.3157894736842106,0.0789473684210526,1.5,0.4210526315789473,0.2368421052631578,0.3421052631578947,42.0,36.0,41.0,40.0,50.0,47.0,37.0,52.0,0.0
Spain LIGA BBVA,2012/2013,RC Celta de Vigo,38,37,52,10,7,21,37,0.9736842105263158,1.368421052631579,-0.3947368421052631,0.9736842105263158,0.2631578947368421,0.1842105263157894,0.5526315789473685,55.0,38.0,41.0,48.0,50.0,55.0,55.0,59.0,0.0
Spain LIGA BBVA,2012/2013,RC Deportivo de La Coruña,38,47,70,8,11,19,35,1.236842105263158,1.8421052631578947,-0.6052631578947368,0.9210526315789472,0.2105263157894736,0.2894736842105263,0.5,53.0,47.0,38.0,52.0,55.0,45.0,50.0,59.0,0.0
Spain LIGA BBVA,2012/2013,RCD Espanyol,38,43,52,11,11,16,44,1.131578947368421,1.368421052631579,-0.2368421052631578,1.1578947368421053,0.2894736842105263,0.2894736842105263,0.4210526315789473,50.0,44.0,52.0,60.0,40.0,37.0,40.0,45.0,2.0
Spain LIGA BBVA,2012/2013,RCD Mallorca,38,43,72,9,9,20,36,1.131578947368421,1.894736842105263,-0.7631578947368421,0.9473684210526316,0.2368421052631578,0.2368421052631578,0.5263157894736842,62.0,57.0,53.0,57.0,53.0,59.0,41.0,56.0,1.0
Spain LIGA BBVA,2012/2013,Rayo Vallecano,38,50,66,16,5,17,53,1.3157894736842106,1.736842105263158,-0.4210526315789473,1.394736842105263,0.4210526315789473,0.131578947368421,0.4473684210526316,29.0,44.0,44.0,44.0,47.0,54.0,52.0,63.0,0.0
Spain LIGA BBVA,2012/2013,Real Betis Balompié,38,57,56,16,8,14,56,1.5,1.4736842105263157,0.0263157894736842,1.4736842105263157,0.4210526315789473,0.2105263157894736,0.3684210526315789,59.0,37.0,59.0,43.0,53.0,58.0,49.0,58.0,3.0
Spain LIGA BBVA,2012/2013,Real Madrid CF,38,103,42,26,7,5,85,2.710526315789474,1.105263157894737,1.605263157894737,2.236842105263158,0.6842105263157895,0.1842105263157894,0.131578947368421,50.0,46.0,61.0,41.0,63.0,52.0,60.0,63.0,3.0
Spain LIGA BBVA,2012/2013,Real Sociedad,38,70,49,18,12,8,66,1.8421052631578947,1.2894736842105263,0.5526315789473685,1.736842105263158,0.4736842105263157,0.3157894736842105,0.2105263157894736,60.0,50.0,54.0,60.0,52.0,49.0,53.0,53.0,1.0
Spain LIGA BBVA,2012/2013,Real Valladolid,38,49,58,11,10,17,43,1.2894736842105263,1.5263157894736843,-0.2368421052631578,1.131578947368421,0.2894736842105263,0.2631578947368421,0.4473684210526316,43.0,65.0,39.0,51.0,57.0,47.0,40.0,47.0,2.0
Spain LIGA BBVA,2012/2013,Real Zaragoza,38,37,62,9,7,22,34,0.9736842105263158,1.631578947368421,-0.6578947368421053,0.8947368421052632,0.2368421052631578,0.1842105263157894,0.5789473684210527,52.0,50.0,52.0,56.0,57.0,48.0,43.0,49.0,2.0
Spain LIGA BBVA,2012/2013,Sevilla FC,38,58,54,14,8,16,50,1.5263157894736843,1.4210526315789471,0.1052631578947368,1.3157894736842106,0.3684210526315789,0.2105263157894736,0.4210526315789473,53.0,53.0,53.0,52.0,60.0,42.0,48.0,59.0,1.0
Spain LIGA BBVA,2012/2013,Valencia CF,38,67,54,19,8,11,65,1.763157894736842,1.4210526315789471,0.3421052631578947,1.7105263157894737,0.5,0.2105263157894736,0.2894736842105263,35.0,35.0,37.0,51.0,58.0,49.0,45.0,53.0,0.0
Spain LIGA BBVA,2013/2014,Athletic Club de Bilbao,38,66,39,20,10,8,70,1.736842105263158,1.0263157894736843,0.7105263157894737,1.8421052631578947,0.5263157894736842,0.2631578947368421,0.2105263157894736,46.0,39.0,50.0,60.0,36.0,49.0,57.0,50.0,0.0
Spain LIGA BBVA,2013/2014,Atlético Madrid,38,77,26,28,6,4,90,2.026315789473684,0.6842105263157895,1.3421052631578947,2.3684210526315788,0.7368421052631579,0.1578947368421052,0.1052631578947368,57.0,50.0,61.0,62.0,49.0,49.0,42.0,52.0,1.0
Spain LIGA BBVA,2013/2014,CA Osasuna,38,32,62,10,9,19,39,0.8421052631578947,1.631578947368421,-0.7894736842105263,1.0263157894736843,0.2631578947368421,0.2368421052631578,0.5,38.0,52.0,55.0,59.0,54.0,47.0,52.0,69.0,1.0
Spain LIGA BBVA,2013/2014,Elche CF,38,30,50,9,13,16,40,0.7894736842105263,1.3157894736842106,-0.5263157894736842,1.0526315789473684,0.2368421052631578,0.3421052631578947,0.4210526315789473,51.0,48.0,53.0,54.0,57.0,49.0,51.0,58.0,1.0
Spain LIGA BBVA,2013/2014,FC Barcelona,38,100,33,27,6,5,87,2.631578947368421,0.868421052631579,1.763157894736842,2.289473684210526,0.7105263157894737,0.1578947368421052,0.131578947368421,36.0,51.0,36.0,49.0,56.0,61.0,65.0,65.0,0.0
Spain LIGA BBVA,2013/2014,Getafe CF,38,35,54,11,9,18,42,0.9210526315789472,1.4210526315789471,-0.5,1.105263157894737,0.2894736842105263,0.2368421052631578,0.4736842105263157,34.0,38.0,55.0,39.0,49.0,43.0,42.0,49.0,0.0
Spain LIGA BBVA,2013/2014,Granada CF,38,32,56,12,5,21,41,0.8421052631578947,1.4736842105263157,-0.631578947368421,1.0789473684210529,0.3157894736842105,0.131578947368421,0.5526315789473685,57.0,59.0,61.0,63.0,51.0,48.0,45.0,62.0,1.0
Spain LIGA BBVA,2013/2014,Levante UD,38,35,43,12,12,14,48,0.9210526315789472,1.131578947368421,-0.2105263157894736,1.263157894736842,0.3157894736842105,0.3157894736842105,0.3684210526315789,62.0,65.0,71.0,42.0,65.0,36.0,33.0,42.0,2.0
Spain LIGA BBVA,2013/2014,Málaga CF,38,39,46,12,9,17,45,1.0263157894736843,1.2105263157894737,-0.1842105263157894,1.1842105263157894,0.3157894736842105,0.2368421052631578,0.4473684210526316,42.0,36.0,41.0,40.0,50.0,47.0,37.0,52.0,0.0
Spain LIGA BBVA,2013/2014,RC Celta de Vigo,38,49,54,14,7,17,49,1.2894736842105263,1.4210526315789471,-0.131578947368421,1.2894736842105263,0.3684210526315789,0.1842105263157894,0.4473684210526316,55.0,38.0,41.0,48.0,50.0,55.0,55.0,59.0,0.0
Spain LIGA BBVA,2013/2014,RCD Espanyol,38,41,51,11,9,18,42,1.0789473684210529,1.3421052631578947,-0.2631578947368421,1.105263157894737,0.2894736842105263,0.2368421052631578,0.4736842105263157,50.0,44.0,52.0,60.0,40.0,37.0,40.0,45.0,2.0
Spain LIGA BBVA,2013/2014,Rayo Vallecano,38,46,80,13,4,21,43,1.2105263157894737,2.1052631578947367,-0.8947368421052632,1.131578947368421,0.3421052631578947,0.1052631578947368,0.5526315789473685,29.0,44.0,44.0,44.0,47.0,54.0,52.0,63.0,0.0
Spain LIGA BBVA,2013/2014,Real Betis Balompié,38,36,78,6,7,25,25,0.9473684210526316,2.0526315789473686,-1.105263157894737,0.6578947368421053,0.1578947368421052,0.1842105263157894,0.6578947368421053,59.0,37.0,59.0,43.0,53.0,58.0,49.0,58.0,3.0
Spain LIGA BBVA,2013/2014,Real Madrid CF,38,104,38,27,6,5,87,2.736842105263158,1.0,1.736842105263158,2.289473684210526,0.7105263157894737,0.1578947368421052,0.131578947368421,50.0,46.0,61.0,41.0,63.0,52.0,60.0,63.0,3.0
Spain LIGA BBVA,2013/2014,Real Sociedad,38,62,55,16,11,11,59,1.631578947368421,1.4473684210526316,0.1842105263157894,1.5526315789473684,0.4210526315789473,0.2894736842105263,0.2894736842105263,60.0,50.0,54.0,60.0,52.0,49.0,53.0,53.0,1.0
Spain LIGA BBVA,2013/2014,Real Valladolid,38,38,60,7,15,16,36,1.0,1.5789473684210529,-0.5789473684210527,0.9473684210526316,0.1842105263157894,0.3947368421052631,0.4210526315789473,43.0,65.0,39.0,51.0,57.0,47.0,40.0,47.0,2.0
Spain LIGA BBVA,2013/2014,Sevilla FC,38,69,52,18,9,11,63,1.8157894736842104,1.368421052631579,0.4473684210526316,1.6578947368421053,0.4736842105263157,0.2368421052631578,0.2894736842105263,53.0,53.0,53.0,52.0,60.0,42.0,48.0,59.0,1.0
Spain LIGA BBVA,2013/2014,UD Almería,38,43,71,11,7,20,40,1.131578947368421,1.868421052631579,-0.7368421052631579,1.0526315789473684,0.2894736842105263,0.1842105263157894,0.5263157894736842,46.0,65.0,57.0,54.0,40.0,37.0,53.0,45.0,2.0
Spain LIGA BBVA,2013/2014,Valencia CF,38,51,53,13,10,15,49,1.3421052631578947,1.394736842105263,-0.0526315789473684,1.2894736842105263,0.3421052631578947,0.2631578947368421,0.3947368421052631,35.0,35.0,37.0,51.0,58.0,49.0,45.0,53.0,0.0
Spain LIGA BBVA,2013/2014,Villarreal CF,38,60,44,17,8,13,59,1.5789473684210529,1.1578947368421053,0.4210526315789473,1.5526315789473684,0.4473684210526316,0.2105263157894736,0.3421052631578947,48.0,36.0,36.0,52.0,55.0,47.0,48.0,44.0,0.0
Spain LIGA BBVA,2014/2015,Athletic Club de Bilbao,38,42,41,15,10,13,55,1.105263157894737,1.0789473684210529,0.0263157894736842,1.4473684210526316,0.3947368421052631,0.2631578947368421,0.3421052631578947,46.0,39.0,50.0,60.0,36.0,49.0,57.0,50.0,0.0
Spain LIGA BBVA,2014/2015,Atlético Madrid,38,67,29,23,9,6,78,1.763157894736842,0.7631578947368421,1.0,2.0526315789473686,0.6052631578947368,0.2368421052631578,0.1578947368421052,57.0,50.0,61.0,62.0,49.0,49.0,42.0,52.0,1.0
Spain LIGA BBVA,2014/2015,Córdoba CF,38,22,68,3,11,24,20,0.5789473684210527,1.7894736842105263,-1.2105263157894737,0.5263157894736842,0.0789473684210526,0.2894736842105263,0.631578947368421,53.0,48.0,55.0,59.0,57.0,38.0,39.0,52.0,2.0
Spain LIGA BBVA,2014/2015,Elche CF,38,35,62,11,8,19,41,0.9210526315789472,1.631578947368421,-0.7105263157894737,1.0789473684210529,0.2894736842105263,0.2105263157894736,0.5,51.0,48.0,53.0,54.0,57.0,49.0,51.0,58.0,1.0
Spain LIGA BBVA,2014/2015,FC Barcelona,38,110,21,30,4,4,94,2.8947368421052637,0.5526315789473685,2.3421052631578947,2.473684210526316,0.7894736842105263,0.1052631578947368,0.1052631578947368,36.0,51.0,36.0,49.0,56.0,61.0,65.0,65.0,0.0
Spain LIGA BBVA,2014/2015,Getafe CF,38,33,64,10,7,21,37,0.868421052631579,1.6842105263157894,-0.8157894736842105,0.9736842105263158,0.2631578947368421,0.1842105263157894,0.5526315789473685,34.0,38.0,55.0,39.0,49.0,43.0,42.0,49.0,0.0
Spain LIGA BBVA,2014/2015,Granada CF,38,29,64,7,14,17,35,0.7631578947368421,1.6842105263157894,-0.9210526315789472,0.9210526315789472,0.1842105263157894,0.3684210526315789,0.4473684210526316,57.0,59.0,61.0,63.0,51.0,48.0,45.0,62.0,1.0
Spain LIGA BBVA,2014/2015,Levante UD,38,34,67,9,10,19,37,0.8947368421052632,1.763157894736842,-0.868421052631579,0.9736842105263158,0.2368421052631578,0.2631578947368421,0.5,62.0,65.0,71.0,42.0,65.0,36.0,33.0,42.0,2.0
Spain LIGA BBVA,2014/2015,Málaga CF,38,42,48,14,8,16,50,1.105263157894737,1.263157894736842,-0.1578947368421052,1.3157894736842106,0.3684210526315789,0.2105263157894736,0.4210526315789473,42.0,36.0,41.0,40.0,50.0,47.0,37.0,52.0,0.0
Spain LIGA BBVA,2014/2015,RC Celta de Vigo,38,47,44,13,12,13,51,1.236842105263158,1.1578947368421053,0.0789473684210526,1.3421052631578947,0.3421052631578947,0.3157894736842105,0.3421052631578947,55.0,38.0,41.0,48.0,50.0,55.0,55.0,59.0,0.0
Spain LIGA BBVA,2014/2015,RC Deportivo de La Coruña,38,35,60,7,14,17,35,0.9210526315789472,1.5789473684210529,-0.6578947368421053,0.9210526315789472,0.1842105263157894,0.3684210526315789,0.4473684210526316,53.0,47.0,38.0,52.0,55.0,45.0,50.0,59.0,0.0
Spain LIGA BBVA,2014/2015,RCD Espanyol,38,47,51,13,10,15,49,1.236842105263158,1.3421052631578947,-0.1052631578947368,1.2894736842105263,0.3421052631578947,0.2631578947368421,0.3947368421052631,50.0,44.0,52.0,60.0,40.0,37.0,40.0,45.0,2.0
Spain LIGA BBVA,2014/2015,Rayo Vallecano,38,46,68,15,4,19,49,1.2105263157894737,1.7894736842105263,-0.5789473684210527,1.2894736842105263,0.3947368421052631,0.1052631578947368,0.5,29.0,44.0,44.0,44.0,47.0,54.0,52.0,63.0,0.0
Spain LIGA BBVA,2014/2015,Real Madrid CF,38,118,38,30,2,6,92,3.1052631578947367,1.0,2.1052631578947367,2.421052631578948,0.7894736842105263,0.0526315789473684,0.1578947368421052,50.0,46.0,61.0,41.0,63.0,52.0,60.0,63.0,3.0
Spain LIGA BBVA,2014/2015,Real Sociedad,38,44,51,11,13,14,46,1.1578947368421053,1.3421052631578947,-0.1842105263157894,1.2105263157894737,0.2894736842105263,0.3421052631578947,0.3684210526315789,60.0,50.0,54.0,60.0,52.0,49.0,53.0,53.0,1.0
Spain LIGA BBVA,2014/2015,SD Eibar,38,34,55,9,8,21,35,0.8947368421052632,1.4473684210526316,-0.5526315789473685,0.9210526315789472,0.2368421052631578,0.2105263157894736,0.5526315789473685,62.0,52.0,59.0,55.0,52.0,37.0,56.0,49.0,2.0
Spain LIGA BBVA,2014/2015,Sevilla FC,38,71,45,23,7,8,76,1.868421052631579,1.1842105263157894,0.6842105263157895,2.0,0.6052631578947368,0.1842105263157894,0.2105263157894736,53.0,53.0,53.0,52.0,60.0,42.0,48.0,59.0,1.0
Spain LIGA BBVA,2014/2015,UD Almería,38,35,64,8,8,22,32,0.9210526315789472,1.6842105263157894,-0.7631578947368421,0.8421052631578947,0.2105263157894736,0.2105263157894736,0.5789473684210527,46.0,65.0,57.0,54.0,40.0,37.0,53.0,45.0,2.0
Spain LIGA BBVA,2014/2015,Valencia CF,38,70,32,22,11,5,77,1.8421052631578947,0.8421052631578947,1.0,2.026315789473684,0.5789473684210527,0.2894736842105263,0.131578947368421,35.0,35.0,37.0,51.0,58.0,49.0,45.0,53.0,0.0
Spain LIGA BBVA,2014/2015,Villarreal CF,38,48,37,16,12,10,60,1.263157894736842,0.9736842105263158,0.2894736842105263,1.5789473684210529,0.4210526315789473,0.3157894736842105,0.2631578947368421,48.0,36.0,36.0,52.0,55.0,47.0,48.0,44.0,0.0
Spain LIGA BBVA,2015/2016,Athletic Club de Bilbao,38,58,45,18,8,12,62,1.5263157894736843,1.1842105263157894,0.3421052631578947,1.631578947368421,0.4736842105263157,0.2105263157894736,0.3157894736842105,46.0,39.0,50.0,60.0,36.0,49.0,57.0,50.0,0.0
Spain LIGA BBVA,2015/2016,Atlético Madrid,38,63,18,28,4,6,88,1.6578947368421053,0.4736842105263157,1.1842105263157894,2.3157894736842106,0.7368421052631579,0.1052631578947368,0.1578947368421052,57.0,50.0,61.0,62.0,49.0,49.0,42.0,52.0,1.0
Spain LIGA BBVA,2015/2016,FC Barcelona,38,112,29,29,4,5,91,2.9473684210526314,0.7631578947368421,2.1842105263157894,2.3947368421052637,0.7631578947368421,0.1052631578947368,0.131578947368421,36.0,51.0,36.0,49.0,56.0,61.0,65.0,65.0,0.0
Spain LIGA BBVA,2015/2016,Getafe CF,38,37,67,9,9,20,36,0.9736842105263158,1.763157894736842,-0.7894736842105263,0.9473684210526316,0.2368421052631578,0.2368421052631578,0.5263157894736842,34.0,38.0,55.0,39.0,49.0,43.0,42.0,49.0,0.0
Spain LIGA BBVA,2015/2016,Granada CF,38,46,69,10,9,19,39,1.2105263157894737,1.8157894736842104,-0.6052631578947368,1.0263157894736843,0.2631578947368421,0.2368421052631578,0.5,57.0,59.0,61.0,63.0,51.0,48.0,45.0,62.0,1.0
Spain LIGA BBVA,2015/2016,Levante UD,38,37,70,8,8,22,32,0.9736842105263158,1.8421052631578947,-0.868421052631579,0.8421052631578947,0.2105263157894736,0.2105263157894736,0.5789473684210527,62.0,65.0,71.0,42.0,65.0,36.0,33.0,42.0,2.0
Spain LIGA BBVA,2015/2016,Málaga CF,38,38,35,12,12,14,48,1.0,0.9210526315789472,0.0789473684210526,1.263157894736842,0.3157894736842105,0.3157894736842105,0.3684210526315789,42.0,36.0,41.0,40.0,50.0,47.0,37.0,52.0,0.0
Spain LIGA BBVA,2015/2016,RC Celta de Vigo,38,51,59,17,9,12,60,1.3421052631578947,1.5526315789473684,-0.2105263157894736,1.5789473684210529,0.4473684210526316,0.2368421052631578,0.3157894736842105,55.0,38.0,41.0,48.0,50.0,55.0,55.0,59.0,0.0
Spain LIGA BBVA,2015/2016,RC Deportivo de La Coruña,38,45,61,8,18,12,42,1.1842105263157894,1.605263157894737,-0.4210526315789473,1.105263157894737,0.2105263157894736,0.4736842105263157,0.3157894736842105,53.0,47.0,38.0,52.0,55.0,45.0,50.0,59.0,0.0
Spain LIGA BBVA,2015/2016,RCD Espanyol,38,40,74,12,7,19,43,1.0526315789473684,1.947368421052632,-0.8947368421052632,1.131578947368421,0.3157894736842105,0.1842105263157894,0.5,50.0,44.0,52.0,60.0,40.0,37.0,40.0,45.0,2.0
Spain LIGA BBVA,2015/2016,Rayo Vallecano,38,52,73,9,11,18,38,1.368421052631579,1.9210526315789476,-0.5526315789473685,1.0,0.2368421052631578,0.2894736842105263,0.4736842105263157,29.0,44.0,44.0,44.0,47.0,54.0,52.0,63.0,0.0
Spain LIGA BBVA,2015/2016,Real Betis Balompié,38,34,52,11,12,15,45,0.8947368421052632,1.368421052631579,-0.4736842105263157,1.1842105263157894,0.2894736842105263,0.3157894736842105,0.3947368421052631,59.0,37.0,59.0,43.0,53.0,58.0,49.0,58.0,3.0
Spain LIGA BBVA,2015/2016,Real Madrid CF,38,110,34,28,6,4,90,2.8947368421052637,0.8947368421052632,2.0,2.3684210526315788,0.7368421052631579,0.1578947368421052,0.1052631578947368,50.0,46.0,61.0,41.0,63.0,52.0,60.0,63.0,3.0
Spain LIGA BBVA,2015/2016,Real Sociedad,38,45,48,13,9,16,48,1.1842105263157894,1.263157894736842,-0.0789473684210526,1.263157894736842,0.3421052631578947,0.2368421052631578,0.4210526315789473,60.0,50.0,54.0,60.0,52.0,49.0,53.0,53.0,1.0
Spain LIGA BBVA,2015/2016,Real Sporting de Gijón,38,40,62,10,9,19,39,1.0526315789473684,1.631578947368421,-0.5789473684210527,1.0263157894736843,0.2631578947368421,0.2368421052631578,0.5,55.0,50.0,62.0,59.0,38.0,45.0,54.0,41.0,2.0
Spain LIGA BBVA,2015/2016,SD Eibar,38,49,61,11,10,17,43,1.2894736842105263,1.605263157894737,-0.3157894736842105,1.131578947368421,0.2894736842105263,0.2631578947368421,0.4473684210526316,62.0,52.0,59.0,55.0,52.0,37.0,56.0,49.0,2.0
Spain LIGA BBVA,2015/2016,Sevilla FC,38,51,50,14,10,14,52,1.3421052631578947,1.3157894736842106,0.0263157894736842,1.368421052631579,0.3684210526315789,0.2631578947368421,0.3684210526315789,53.0,53.0,53.0,52.0,60.0,42.0,48.0,59.0,1.0
Spain LIGA BBVA,2015/2016,UD Las Palmas,38,45,53,12,8,18,44,1.1842105263157894,1.394736842105263,-0.2105263157894736,1.1578947368421053,0.3157894736842105,0.2105263157894736,0.4736842105263157,48.0,44.0,53.0,42.0,53.0,53.0,39.0,57.0,0.0
Spain LIGA BBVA,2015/2016,Valencia CF,38,46,48,11,11,16,44,1.2105263157894737,1.263157894736842,-0.0526315789473684,1.1578947368421053,0.2894736842105263,0.2894736842105263,0.4210526315789473,35.0,35.0,37.0,51.0,58.0,49.0,45.0,53.0,0.0
Spain LIGA BBVA,2015/2016,Villarreal CF,38,44,35,18,10,10,64,1.1578947368421053,0.9210526315789472,0.2368421052631578,1.6842105263157894,0.4736842105263157,0.2631578947368421,0.2631578947368421,48.0,36.0,36.0,52.0,55.0,47.0,48.0,44.0,0.0
Switzerland Super League,2008/2009,AC Bellinzona,36,44,51,11,10,15,43,1.2222222222222223,1.4166666666666667,-0.1944444444444444,1.1944444444444444,0.3055555555555556,0.2777777777777778,0.4166666666666667,47.0,54.0,55.0,38.0,55.0,32.0,50.0,56.0,2.0
Switzerland Super League,2008/2009,BSC Young Boys,36,85,46,22,7,7,73,2.361111111111111,1.2777777777777777,1.0833333333333333,2.0277777777777777,0.6111111111111112,0.1944444444444444,0.1944444444444444,52.0,64.0,39.0,66.0,46.0,44.0,34.0,50.0,2.0
Switzerland Super League,2008/2009,FC Aarau,36,35,51,11,11,14,44,0.9722222222222222,1.4166666666666667,-0.4444444444444444,1.2222222222222223,0.3055555555555556,0.3055555555555556,0.3888888888888889,47.0,54.0,54.0,63.0,64.0,47.0,44.0,54.0,1.0
Switzerland Super League,2008/2009,FC Basel,36,72,44,22,6,8,72,2.0,1.2222222222222223,0.7777777777777778,2.0,0.6111111111111112,0.1666666666666666,0.2222222222222222,61.0,46.0,66.0,66.0,54.0,47.0,58.0,53.0,1.0
Switzerland Super League,2008/2009,FC Luzern,36,45,62,9,8,19,35,1.25,1.7222222222222223,-0.4722222222222222,0.9722222222222222,0.25,0.2222222222222222,0.5277777777777778,63.0,51.0,54.0,40.0,66.0,48.0,53.0,50.0,3.0
Switzerland Super League,2008/2009,FC Sion,36,44,60,9,10,17,37,1.2222222222222223,1.6666666666666667,-0.4444444444444444,1.0277777777777777,0.25,0.2777777777777778,0.4722222222222222,61.0,37.0,62.0,50.0,53.0,45.0,47.0,54.0,3.0
Switzerland Super League,2008/2009,FC Vaduz,36,28,85,5,7,24,22,0.7777777777777778,2.361111111111111,-1.5833333333333333,0.6111111111111112,0.1388888888888889,0.1944444444444444,0.6666666666666666,53.0,56.0,38.0,53.0,46.0,42.0,33.0,58.0,2.0
Switzerland Super League,2008/2009,FC Zürich,36,80,36,24,7,5,79,2.2222222222222223,1.0,1.2222222222222223,2.1944444444444446,0.6666666666666666,0.1944444444444444,0.1388888888888889,62.0,46.0,47.0,50.0,54.0,47.0,43.0,56.0,2.0
Switzerland Super League,2008/2009,Grasshopper Club Zürich,36,57,48,12,14,10,50,1.5833333333333333,1.3333333333333333,0.25,1.3888888888888888,0.3333333333333333,0.3888888888888889,0.2777777777777778,50.0,54.0,52.0,54.0,46.0,36.0,43.0,47.0,2.0
Switzerland Super League,2008/2009,Neuchâtel Xamax,36,50,57,10,10,16,40,1.3888888888888888,1.5833333333333333,-0.1944444444444444,1.1111111111111112,0.2777777777777778,0.2777777777777778,0.4444444444444444,49.0,50.0,39.0,48.0,34.0,34.0,31.0,51.0,2.0
Switzerland Super League,2009/2010,AC Bellinzona,36,42,92,7,4,25,25,1.1666666666666667,2.555555555555556,-1.3888888888888888,0.6944444444444444,0.1944444444444444,0.1111111111111111,0.6944444444444444,47.0,54.0,55.0,38.0,55.0,32.0,50.0,56.0,2.0
Switzerland Super League,2009/2010,BSC Young Boys,36,78,47,25,2,9,77,2.1666666666666665,1.3055555555555556,0.8611111111111112,2.138888888888889,0.6944444444444444,0.0555555555555555,0.25,52.0,64.0,39.0,66.0,46.0,44.0,34.0,50.0,2.0
Switzerland Super League,2009/2010,FC Aarau,36,32,88,6,5,25,23,0.8888888888888888,2.4444444444444446,-1.5555555555555556,0.6388888888888888,0.1666666666666666,0.1388888888888889,0.6944444444444444,47.0,54.0,54.0,63.0,64.0,47.0,44.0,54.0,1.0
